track,artist,data_type,popularity_artist,popularity_song,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,mode,alternative,baltic_slavic,bluegrass,blues,celtic,country,dance,disco,edm,electro,english,folk,germanic,hip hop,house,jam band,jazz,other,piano,pop,psychedelic,punk,r&b,rap,reggae,rock,romance,soul,south_american,swing,techno,trance,key_0,key_1,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,key_10,key_11,release_date_2000s,release_date_60s,release_date_70s,release_date_80s,release_date_90s,release_date_Post_2010s,time_signature_1,time_signature_3,time_signature_4,time_signature_5
Slide (feat. Frank Ocean & Migos),Calvin Harris,user_library,0.87,0.67,0.736,0.795,0.054983333333333335,0.0545,0.498,1.21e-06,0.254,0.511,0.3203218603637948,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Touch of Grey,Grateful Dead,user_library,0.71,0.51,0.617,0.8170000000000001,0.11893333333333334,0.0354,0.0427,3.34e-06,0.146,0.8029999999999999,0.7004615510292997,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
Franklin's Tower - 2013 Remaster,Grateful Dead,user_library,0.71,0.44,0.8320000000000001,0.47200000000000003,0.24004999999999999,0.0646,0.716,0.00179,0.0824,0.889,0.2878090621936608,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
High You Are,What So Not,user_library,0.62,0.63,0.69,0.857,0.09355,0.0405,0.0557,0.11,0.0341,0.409,0.5444532186036379,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Adieu,Tchami,user_library,0.66,0.44,0.718,0.747,0.0822,0.0409,0.0464,0.6409999999999999,0.0772,0.325,0.4695158479468468,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
Feel It Still,Portugal. The Man,user_library,0.71,0.62,0.78,0.7979999999999999,0.08585,0.0613,0.0406,6.31e-05,0.0733,0.7709999999999999,0.1494730966125694,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Fountain Of Youth,Local Natives,user_library,0.66,0.45,0.374,0.563,0.08816666666666667,0.04,0.0129,3.3600000000000004e-05,0.0835,0.264,0.16171304868750674,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Missing You (feat. AC Slater & Kaleem Taylor),Tchami,user_library,0.66,0.46,0.764,0.894,0.0666,0.0564,0.0027300000000000002,0.00899,0.0525,0.679,0.4764186907744255,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
Untrue,Tchami,user_library,0.66,0.0,0.68,0.8690000000000001,0.08475,0.034,0.0032600000000000003,0.818,0.261,0.40299999999999997,0.4357913081363685,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Ellie Alice,Local Natives,user_library,0.66,0.33,0.359,0.24600000000000002,0.15961666666666666,0.0269,0.677,0.0,0.264,0.43,0.21341629452129401,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Coins,Local Natives,user_library,0.66,0.6,0.5660000000000001,0.5760000000000001,0.08098333333333334,0.0365,0.0578,0.0,0.0523,0.607,0.5516351704607341,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Cane Shuga,Glass Animals,user_library,0.8,0.57,0.7959999999999999,0.794,0.09435,0.0386,0.536,0.29,0.0896,0.853,0.5380881712231784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Youth,Glass Animals,user_library,0.8,0.68,0.648,0.718,0.12941666666666665,0.0298,0.129,0.00156,0.11199999999999999,0.785,0.2655279925933995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
Season 2 Episode 3,Glass Animals,user_library,0.8,0.64,0.742,0.289,0.13055,0.115,0.5429999999999999,4.57e-05,0.228,0.71,0.6193088988127655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Villainy,Local Natives,user_library,0.66,0.39,0.524,0.7879999999999999,0.10165,0.0432,0.0524,0.00784,0.315,0.434,0.40144728243110767,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Past Lives,Local Natives,user_library,0.66,0.42,0.52,0.785,0.09481666666666667,0.0405,0.000454,0.00402,0.0751,0.267,0.4081458991395274,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Carmalude,Carmada,user_library,0.4,0.25,0.623,0.6729999999999999,0.14776666666666666,0.0448,0.0838,0.389,0.354,0.42200000000000004,0.6319709182006319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Body Gold,Oh Wonder,user_library,0.73,0.54,0.7170000000000001,0.49,0.12639999999999998,0.091,0.583,2.54e-06,0.32299999999999995,0.16899999999999998,0.5310423701121882,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
Runner,Mr. Carmack,user_library,0.48,0.0,0.696,0.775,0.05325,0.0607,0.146,0.904,0.107,0.317,0.6468998475111642,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
Find Your Cloud,Papadosio,user_library,0.45,0.0,0.467,0.662,0.14281666666666665,0.0283,0.0569,0.865,0.10099999999999999,0.304,0.7694423265439494,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Away,Alex Lustig,user_library,0.52,0.21,0.6859999999999999,0.446,0.12576666666666667,0.271,0.441,3.8299999999999996e-05,0.0911,0.142,0.6535576189957522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Slow Burn - Bronze Whale Remix,Crywolf,user_library,0.53,0.0,0.616,0.735,0.1069,0.076,0.00731,2.4299999999999998e-05,0.0535,0.145,0.6536256943688052,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Slasherr,Rustie,user_library,0.4,0.37,0.7020000000000001,0.74,0.09915,0.17300000000000001,0.00135,0.8959999999999999,0.0481,0.573,0.5993219692843919,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Meridian,ODESZA,user_library,0.73,0.37,0.517,0.66,0.10291666666666667,0.0315,3.4e-05,0.252,0.5710000000000001,0.0701,0.22461469338851975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Corners Of The Earth (feat. RY X),ODESZA,user_library,0.73,0.0,0.345,0.705,0.12906666666666666,0.04,0.159,0.0034700000000000004,0.0874,0.0397,0.4280443306829322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Prophecy,Tchami,user_library,0.66,0.32,0.763,0.8270000000000001,0.0326,0.0487,0.00499,0.772,0.0627,0.22699999999999998,0.46288530661148025,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
Always - Wave Racer Remix,Panama,user_library,0.62,0.34,0.586,0.885,0.09141666666666667,0.0457,0.00685,0.27699999999999997,0.322,0.514,0.6056870166648514,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Motivation,Kelly Rowland,user_library,0.71,0.64,0.735,0.679,0.09313333333333332,0.0431,0.18,0.000198,0.0766,0.264,0.5707847729005555,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
Weekend - Jai Wolf Remix,Mocki,user_library,0.33,0.45,0.75,0.664,0.12951666666666667,0.0458,0.27899999999999997,4.01e-05,0.11,0.595,0.5653183204443961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Hometown Girl,ZHU,user_library,0.72,0.57,0.514,0.5820000000000001,0.14725000000000002,0.10099999999999999,0.0209,0.0835,0.0937,0.621,0.2926151835312058,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Electrify Me,ZHU,user_library,0.72,0.42,0.691,0.6990000000000001,0.11356666666666666,0.0651,0.0665,0.251,0.239,0.249,0.4624632392985513,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
In the Morning,ZHU,user_library,0.72,0.58,0.7090000000000001,0.757,0.10106666666666667,0.0356,0.0232,0.335,0.0791,0.166,0.4492566169262608,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Fields,xxyyxx,user_library,0.49,0.44,0.524,0.742,0.19741666666666668,0.0585,0.000244,0.33899999999999997,0.16,0.265,0.12245398104781618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Beautiful Light,Uppermost,user_library,0.52,0.53,0.565,0.8059999999999999,0.10868333333333333,0.109,0.442,4.63e-06,0.0633,0.628,0.23801873434266424,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
Running Out - Samuraii Remix,Matoma,user_library,0.72,0.08,0.522,0.306,0.2261,0.33799999999999997,0.337,0.0797,0.161,0.223,0.876919725520096,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Generationwhy,ZHU,user_library,0.72,0.51,0.7340000000000001,0.626,0.12010000000000001,0.0354,0.0061200000000000004,0.0276,0.106,0.672,0.34722524779435787,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
GUD VIBRATIONS,NGHTMRE,user_library,0.68,0.61,0.514,0.924,0.09028333333333334,0.052000000000000005,0.00020800000000000001,0.805,0.0684,0.0675,0.6465935083324257,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
Wicked,Future,user_library,0.91,0.6,0.718,0.679,0.09831666666666666,0.0706,0.0019100000000000002,0.0104,0.385,0.205,0.6872753512689249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
It Ain't Me (with Selena Gomez),Kygo,user_library,0.86,0.76,0.64,0.5329999999999999,0.10993333333333334,0.0706,0.11900000000000001,0.0,0.0864,0.515,0.29242457248665715,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Shooting Stars,Bag Raiders,user_library,0.6,0.71,0.636,0.72,0.10325000000000001,0.0432,0.0893,0.0178,0.0868,0.425,0.4624496242239408,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
zZz,DROELOE,user_library,0.63,0.0,0.726,0.713,0.1404166666666667,0.0584,0.245,0.659,0.633,0.488,0.6334685764077987,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
What You Know,Two Door Cinema Club,user_library,0.71,0.0,0.556,0.763,0.06586666666666667,0.0413,0.000728,6.79e-06,0.071,0.8140000000000001,0.5580410630650254,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Late Night,ODESZA,user_library,0.73,0.45,0.612,0.628,0.11256666666666666,0.0752,0.0358,0.00898,0.193,0.434,0.46312357041716584,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Line Of Sight (feat. WYNNE & Mansionair),ODESZA,user_library,0.73,0.47,0.5579999999999999,0.733,0.11083333333333334,0.0693,0.0334,0.00193,0.193,0.17300000000000001,0.22451258032894023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
For Us (feat. Briana Marela),ODESZA,user_library,0.73,0.43,0.413,0.557,0.12703333333333336,0.0346,0.1,0.105,0.218,0.0498,0.3609083977780198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
Koto,ODESZA,user_library,0.73,0.47,0.501,0.648,0.11705,0.0473,0.00898,0.377,0.39299999999999996,0.095,0.2926151835312058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Today,ODESZA,user_library,0.73,0.47,0.529,0.899,0.0833,0.0454,0.0054399999999999995,0.845,0.10800000000000001,0.077,0.2905456921903932,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
We Were Young,ODESZA,user_library,0.73,0.4,0.509,0.705,0.09743333333333333,0.166,0.451,0.139,0.114,0.255,0.35883890643720723,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Above the Middle,ODESZA,user_library,0.73,0.47,0.483,0.8170000000000001,0.06545,0.0894,0.0458,0.584,0.363,0.21100000000000002,0.36079266964382967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
How Did I Get Here,ODESZA,user_library,0.73,0.61,0.71,0.578,0.10341666666666667,0.0297,0.371,0.669,0.41700000000000004,0.348,0.2658479468467487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
BLOOD.,Kendrick Lamar,user_library,0.89,0.6,0.35700000000000004,0.23800000000000002,0.2796666666666667,0.265,0.142,0.0859,0.55,0.494,0.6800389391133865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
DNA.,Kendrick Lamar,user_library,0.89,0.78,0.638,0.523,0.11106666666666666,0.35700000000000004,0.00454,0.0,0.0842,0.42200000000000004,0.5643516501470427,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
YAH.,Kendrick Lamar,user_library,0.89,0.64,0.67,0.7,0.13155,0.196,0.5760000000000001,5.34e-06,0.226,0.648,0.08832098899901974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
ELEMENT.,Kendrick Lamar,user_library,0.89,0.7,0.748,0.705,0.07578333333333333,0.485,0.204,0.0,0.24600000000000002,0.483,0.9045787495915478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
FEEL.,Kendrick Lamar,user_library,0.89,0.64,0.746,0.7979999999999999,0.1397,0.349,0.13699999999999998,0.0,0.139,0.5529999999999999,0.3604999455397015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,user_library,0.89,0.72,0.6579999999999999,0.535,0.14971666666666664,0.0573,0.0265,0.0,0.2,0.419,0.36537414225029957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
PRIDE.,Kendrick Lamar,user_library,0.89,0.7,0.665,0.535,0.1176,0.0572,0.0786,1.6800000000000002e-05,0.154,0.37,0.5570607776930618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
LUST.,Kendrick Lamar,user_library,0.89,0.63,0.6779999999999999,0.562,0.15328333333333335,0.508,0.193,0.0,0.10400000000000001,0.5660000000000001,0.25343780633917873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
LOVE. FEAT. ZACARI.,Kendrick Lamar,user_library,0.89,0.79,0.8,0.585,0.12238333333333333,0.0924,0.264,0.0,0.153,0.779,0.47003322078204984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
XXX. FEAT. U2.,Kendrick Lamar,user_library,0.89,0.65,0.568,0.619,0.11498333333333334,0.414,0.138,1.67e-06,0.11,0.293,0.7699528918418475,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
FEAR.,Kendrick Lamar,user_library,0.89,0.65,0.588,0.479,0.11731666666666667,0.281,0.604,7.2000000000000005e-06,0.527,0.434,0.6358375993900447,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
GOD.,Kendrick Lamar,user_library,0.89,0.61,0.706,0.557,0.09666666666666666,0.0813,0.0347,0.0,0.276,0.205,0.5171549940093672,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
DUCKWORTH.,Kendrick Lamar,user_library,0.89,0.64,0.552,0.731,0.11454999999999999,0.615,0.0536,0.0,0.258,0.632,0.7999128635224921,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
HUMBLE.,Kendrick Lamar,user_library,0.89,0.82,0.9079999999999999,0.621,0.11063333333333333,0.102,0.00028199999999999997,5.39e-05,0.0958,0.42100000000000004,0.6330941618560071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Listen to the Music,The Doobie Brothers,user_library,0.7,0.59,0.643,0.526,0.25245,0.0349,0.214,4.21e-06,0.069,0.8809999999999999,0.3329566496024399,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Shots,Imagine Dragons,user_library,0.88,0.52,0.552,0.76,0.11435000000000001,0.0367,0.00713,0.0113,0.313,0.33799999999999997,0.32638737610282115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
"10,000 Emerald Pools",BØRNS,user_library,0.75,0.65,0.568,0.578,0.09315,0.0404,0.006940000000000001,0.00035299999999999996,0.099,0.555,0.5646103365646444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
HUMBLE.,Kendrick Lamar,user_library,0.89,0.01,0.907,0.591,0.12511666666666668,0.105,0.000359,2.8100000000000002e-05,0.0897,0.418,0.6329648186472063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Middle,DJ Snake,user_library,0.81,0.75,0.583,0.695,0.08893333333333334,0.0423,0.0141,0.0,0.0527,0.22399999999999998,0.3258563881930073,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
Dark Days,Local Natives,user_library,0.66,0.65,0.604,0.655,0.11813333333333333,0.0273,0.109,0.0019,0.125,0.59,0.39501415967759507,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
Versace,Migos,user_library,0.82,0.48,0.841,0.7290000000000001,0.050783333333333326,0.239,0.0384,0.0,0.276,0.444,0.5109805576734558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
